place,passing,jockey,up,borderNum,weight,popularity,topHourseNmae,basisWeigh,horseNum,distance,raceTitle,date,R,headCount,topDiff,weather,fieldCondition,money,order,name,time,rap,odds
3京都5,4-4-4-3,川田将雅,34.0,3,456(+6),1,プラチナムバレット,56,3,芝2200,京都新聞杯(G2),2017/05/06,11,12,0.0,曇,良,"2,226.4",2,サトノクロニクル ,2:15.2,36.6-34.7,3.9
2中山1,6-6-7-7,フォーリ,33.7,2,450(-2),1,イブキ,56,2,芝2200,水仙賞(500万下),2017/02/25,9,10,0.1,晴,良,407.6,2,サトノクロニクル ,2:17.3,38.1-34.4,2.2
1京都5,4-4,シュミノ,35.6,8,452(-4),1,(メルヴィンカズマ),56,16,芝1800,3歳未勝利,2017/01/17,5,16,-0.2,曇,稍,500.0,1,サトノクロニクル ,1:50.5,35.2-35.9,1.8
,,,,,,,,,,,,,,,,,,,,レイデオロ ,,,
5東京8,11-9-9-7,ルメール,34.6,1,484(+8),2,シュヴァルグラン,55,2,芝2400,ジャパンC(G1),2017/11/26,11,17,0.2,晴,良,"12,104.4",2,レイデオロ ,2:23.9,36.3-35.1,3.8
4阪神7,4-4-3-3,ルメール,34.1,5,476(-4),1,(キセキ),56,8,芝2400,神戸新聞杯(G2),2017/09/24,11,14,-0.3,晴,良,"5,500.8",1,レイデオロ ,2:24.6,36.9-34.5,2.2
2東京12,13-14-2-2,ルメール,33.8,6,480(-4),2,(スワーヴリチャード),57,12,芝2400,東京優駿(G1),2017/05/28,10,18,-0.1,晴,良,"22,800.0",1,レイデオロ ,2:26.9,37.1-33.8,5.3
3中山8,16-16-16-14,ルメール,34.0,3,484(+8),5,アルアイン,57,5,芝2000,皐月賞(G1),2017/04/16,11,18,0.4,晴,良,"1,000.0",5,レイデオロ ,1:58.2,35.1-34.5,10.4
5中山9,12-12-11-8,ルメール,35.7,2,476(0),1,(マイネルスフェーン),55,2,芝2000,ホープフルS(G2),2016/12/25,9,14,-0.2,晴,良,"6,751.1",1,レイデオロ ,2:01.3,35.6-36.6,1.5
5中山1,9-11-11-10,ルメール,34.7,8,476(0),1,(コマノインパルス),55,11,芝2000,葉牡丹賞(500万下),2016/12/03,9,12,-0.2,曇,良,"1,025.9",1,レイデオロ ,2:01.0,36.3-35.9,1.7
,,,,,,,,,,,,,,,,,,,,ブレスジャーニー ,,,
5阪神1,7-7-8-9,柴田善臣,34.6,5,462(0),2,サトノクロニクル,55,6,芝2000,チャレンジC(G3),2017/12/02,11,12,0.1,晴,良,"1,006.1",3,ブレスジャーニー ,1:58.7,36.5-35.2,3.7
4京都7,17-17-16-17,柴田善臣,40.8,1,462(+14),12,キセキ,57,1,芝3000,菊花賞(G1),2017/10/22,11,18,2.1,雨,不, ,12,ブレスジャーニー ,3:21.0,37.8-40.0,33.3
5東京5,7-7-7,柴田善臣,33.7,6,448(+2),2,(スワーヴリチャード),55,6,芝1800,東京スポーツ杯2歳S(G3),2016/11/19,11,10,0.0,小雨,稍,"3,337.8",1,ブレスジャーニー ,1:48.3,36.1-35.1,3.2
4東京1,7-7,柴田善臣,33.8,6,446(+4),3,(ダンビュライト),55,6,芝1600,サウジアラビアRC(G3),2016/10/08,11,9,-0.2,曇,稍,"3,332.2",1,ブレスジャーニー ,1:34.5,35.0-34.4,5.0
3東京7,8-7,柴田善臣,34.6,1,442(+2),2,(ロジムーン),54,2,芝1600,2歳未勝利,2016/06/25,1,16,-0.4,曇,稍,500.0,1,ブレスジャーニー ,1:36.1,35.9-35.5,2.7
,,,,,,,,,,,,,,,,,,,,ロックディスタウン ,,,
2札幌5,7-6-6-4,ルメール,36.1,7,490(0),1,(ファストアプローチ),54,11,芝1800,札幌2歳S(G3),2017/09/02,11,14,0.0,曇,良,"3,149.7",1,ロックディスタウン ,1:51.4,37.2-36.6,3.0
,,,,,,,,,,,,,,,,,,,,モルトベーネ ,,,
4中京2,3-4-3-4,秋山真一,36.7,3,474(+4),13,ゴールドドリーム,57,6,ダ1800,チャンピオンズC(G1),2017/12/03,11,15,0.8,晴,良, ,13,モルトベーネ ,1:50.9,36.2-36.2,62.2
5京都2,11-11-11-8,秋山真一,38.0,1,470(+2),4,テイエムジンソク,57,1,ダ1800,みやこS(G3),2017/11/05,11,15,1.5,晴,良,380.0,5,モルトベーネ ,1:51.6,35.5-37.4,8.1
4阪神8,5-5-4-4,Ｍ．デム,38.5,2,468(+4),4,メイショウスミトモ,57.5,3,ダ2000,シリウスS(G3),2017/09/30,11,16,1.2,晴,良, ,11,モルトベーネ ,2:05.1,35.6-37.7,5.4
2阪神7,6-5-4-5,Ｍ．デム,36.2,5,464(-6),3,(ロンドンタウン),56,10,ダ1800,アンタレスS(G3),2017/04/15,11,16,-0.3,晴,良,"3,656.0",1,モルトベーネ ,1:49.9,36.3-36.6,7.3
名古屋,6-5-3,Ｍ．デム,41.0,1,470(-6),1,ケイティブレイブ,54,1,ダ1900,名古屋大賞典(G3),2017/03/30,11,9,1.3,晴,良,126.0,4,モルトベーネ ,2:03.8, ,3.0
2京都6,3-3-3-2,Ｍ．デム,36.4,7,476(+8),3,(マイネルクロップ),55,10,ダ1900,アルデバランS(OP),2017/02/12,10,12,-0.2,晴,重,"2,226.6",1,モルトベーネ ,1:57.7,29.9-36.8,5.0
1中京4,3-3-3-4,秋山真一,36.9,2,468(+2),12,グレンツェント,56,4,ダ1800,東海テレビ杯東海S(G2),2017/01/22,11,16,0.1,曇,良,"2,233.6",2,モルトベーネ ,1:53.3,38.1-37.1,96.3
5京都2,4-4-4-4,小牧太,37.4,4,466(0),11,アポロケンタッキー,56,8,ダ1800,みやこS(G3),2016/11/06,11,16,0.9,曇,良, ,6,モルトベーネ ,1:51.0,36.2-36.8,88.4
4東京7,3-3-4-6,柴田大知,38.1,5,466(+16),8,ミツバ,54,10,ダ2100,ブラジルC(OP),2016/10/23,11,16,1.7,曇,良, ,11,モルトベーネ ,2:10.6,29.9-38.7,31.3
3中京6,2-2-2-3,武豊,38.2,8,450(-2),1,マスクゾロ,56,11,ダ1800,ジュライS(OP),2016/07/17,11,12,2.3,曇,良, ,9,モルトベーネ ,1:53.3,38.5-36.0,3.1
3阪神8,2-2-2-2,蛯名正義,36.7,7,452(-10),2,(テイエムジンソク),57,14,ダ1800,花のみちS(1600万下),2016/06/26,10,16,-0.3,晴,稍,"1,855.0",1,モルトベーネ ,1:49.8,35.7-37.0,3.8
2東京6,7-8-8-9,蛯名正義,38.2,3,462(-6),6,アポロケンタッキー,53,4,ダ2100,ブリリアントS(OP),2016/05/08,10,15,0.5,晴,良,220.0,5,モルトベーネ ,2:10.9,29.9-38.8,27.9
1小倉2,2-2-1-1,松若風馬,36.2,5,468(+4),5,(トラキチシャチョウ),53,9,ダ1700,門司S(1600万下),2016/02/14,11,15,-0.3,曇,重,"1,754.3",1,モルトベーネ ,1:43.0,29.5-36.2,10.9
1京都7,5-5-3-3,Ｍ．デム,36.7,7,464(+2),3,(サンタエヴィータ),56,10,ダ1800,4歳上1000万下,2016/01/23,8,12,-0.3,曇,良,"1,050.0",1,モルトベーネ ,1:52.7,37.2-37.0,4.6
1京都1,3-3-3-2,藤岡康太,39.2,8,462(+8),5,ブチコ,56,15,ダ1800,4歳上1000万下,2016/01/05,8,15,2.7,曇,良, ,10,モルトベーネ ,1:52.9,34.7-36.7,16.8
5阪神6,2-3-3-3,松山弘平,38.5,4,454(+2),5,レッドルグラン,56,8,ダ1800,3歳上1000万下,2015/12/20,8,16,0.6,晴,良, ,8,モルトベーネ ,1:52.8,36.1-38.3,10.4
2札幌6,5-4-6-4,藤岡康太,37.7,8,452(0),3,メイショウスミトモ,54,12,ダ1700,釧路湿原特別(1000万下),2015/09/06,12,13,0.8,晴,良, ,6,モルトベーネ ,1:45.2,29.9-37.5,5.2
1札幌6,4-5-5-4,岩田康誠,37.3,5,452(+2),5,サクラエール,53,7,ダ1700,報知杯大雪H(1000万下),2015/08/16,12,13,0.0,曇,稍,609.2,2,モルトベーネ ,1:44.1,30.1-37.8,13.6
2函館5,3-3-3-3,藤岡康太,36.3,6,450(-2),3,(シーリーヴェール),54,9,ダ1700,3歳上500万下,2015/07/25,8,13,-0.2,曇,不,750.0,1,モルトベーネ ,1:43.9,30.0-36.6,6.3
3京都1,3-5-3-5,松山弘平,37.4,8,452(-2),4,モズライジン,56,12,ダ1800,3歳500万下,2015/04/25,6,13,1.4,晴,良,110.0,4,モルトベーネ ,1:53.4,38.2-36.5,7.1
2阪神6,7-7-6-6,松山弘平,37.0,8,454(0),6,タガノクレイオス,56,11,ダ1800,3歳500万下,2015/04/12,4,12,0.2,晴,重,180.0,3,モルトベーネ ,1:51.4,35.7-37.4,16.5
1阪神7,6-6-9-9,酒井学,38.1,7,454(-6),9,シンゼンガンプ,56,13,ダ1800,3歳500万下,2015/03/21,6,16,1.1,晴,稍, ,7,モルトベーネ ,1:52.6,36.0-37.8,33.6
1小倉6,5-4-2-4,酒井学,38.3,8,460(+4),5,ライドオンウインド,56,15,ダ1700,くすのき賞(500万下),2015/02/22,10,15,1.4,小雨,不, ,6,モルトベーネ ,1:45.1,29.3-37.0,13.0
5京都8,3-3-3-3,松山弘平,35.7,1,456(+2),1,(テイエムテツジン),55,1,ダ1800,2歳未勝利,2014/11/29,2,13,-0.1,曇,不,500.0,1,モルトベーネ ,1:52.3,37.3-36.2,1.2
5京都4,2-2-2-2,松山弘平,37.4,5,454(0),2,ヒルノデンハーグ,55,9,ダ1800,2歳未勝利,2014/11/16,2,16,0.0,晴,良,200.0,2,モルトベーネ ,1:54.5,36.4-38.2,6.1
4京都9,2-2-5-6,松山弘平,39.3,2,454(+2),4,エンドオブジアース,55,2,ダ1800,2歳未勝利,2014/11/02,2,14,0.2,曇,良,130.0,3,モルトベーネ ,1:55.8,36.3-39.6,8.2
3中京7,9-9,池添謙一,37.0,6,452(-6),11,リンガディンドン,54,11,ダ1200,2歳未勝利,2014/07/26,1,16,0.7,晴,良,75.0,4,モルトベーネ ,1:13.3,35.4-37.2,34.0
,,,,,,,,,,,,,,,,,,,,アルバート ,,,
5中山1,7-7-6-5,ムーア,34.9,8,476(0),1,(フェイムゲーム),57,9,芝3600,ステイヤーズS(G2),2017/12/02,11,10,-0.4,晴,良,"6,270.0",1,アルバート ,3:43.0,37.6-35.5,1.3
5東京2,8-8-7-7,シュタル,35.6,6,476(-6),2,スワーヴリチャード,58.5,11,芝2500,アルゼンチン共和国杯(G2),2017/11/05,11,16,0.7,晴,良,860.0,4,アルバート ,2:30.7,29.9-35.6,4.0
4中山7,10-11-10-8,石橋脩,33.7,1,482(+2),4,ルージュバック,57,2,芝2200,産経賞オールカマー(G2),2017/09/24,11,17,0.5,曇,良, ,7,アルバート ,2:14.3,37.7-34.8,6.4
3京都4,9-9-10-8,川田将雅,35.3,4,480(+2),6,キタサンブラック,58,7,芝3200,天皇賞(春)(G1),2017/04/30,11,17,0.8,晴,良,"1,500.0",5,アルバート ,3:13.3,35.6-35.5,22.4
1東京7,10-11-11-12,ムーア,33.4,7,478(+6),1,(ラブラドライト),58,12,芝3400,ダイヤモンドS(G3),2017/02/18,11,15,-0.2,曇,良,"4,153.9",1,アルバート ,3:35.2,38.3-34.4,2.1
5中山9,11-12-15-16,戸崎圭太,35.3,8,472(0),10,サトノダイヤモンド,57,15,芝2500,有馬記念(G1),2016/12/25,10,16,0.7,晴,良, ,7,アルバート ,2:33.3,30.1-35.9,68.0
5中山1,7-8-8-3,ムーア,35.0,3,472(-2),1,(ファタモルガーナ),57,3,芝3600,ステイヤーズS(G2),2016/12/03,11,13,0.0,曇,良,"6,292.4",1,アルバート ,3:47.4,38.3-35.7,1.3
5東京2,11-10-8-8,戸崎圭太,33.6,3,474(+12),4,シュヴァルグラン,57,5,芝2500,アルゼンチン共和国杯(G2),2016/11/06,11,15,0.1,晴,良,"2,331.2",2,アルバート ,2:33.5,31.5-34.2,5.4
3京都4,12-12-14-13,ルメール,34.5,5,462(-2),6,キタサンブラック,58,10,芝3200,天皇賞(春)(G1),2016/05/01,11,18,0.5,晴,良, ,6,アルバート ,3:15.8,37.5-35.0,9.9
3中山1,5-4-4-5,ルメール,34.0,7,464(-2),3,ゴールドアクター,57,7,芝2500,日経賞(G2),2016/03/26,11,9,0.5,晴,良,"1,000.0",4,アルバート ,2:37.3,31.7-33.9,4.0
5中山8,15-15-12-10,アッゼニ,34.9,3,466(0),7,ゴールドアクター,57,6,芝2500,有馬記念(G1),2015/12/27,10,16,0.6,曇,良, ,11,アルバート ,2:33.6,30.9-35.0,16.1
5中山1,9-10-9-7,ムーア,35.0,1,466(+2),1,(カムフィー),56,2,芝3600,ステイヤーズS(G2),2015/12/05,11,16,-0.8,晴,良,"6,113.4",1,アルバート ,3:45.9,37.9-35.7,3.2
5京都3,11-11-12-11,アッゼニ,34.5,7,464(+4),3,(トゥインクル),57,11,芝2400,比叡S(1600万下),2015/11/14,10,14,-0.4,雨,稍,"1,849.4",1,アルバート ,2:27.4,36.7-35.1,4.8
4東京1,8-8-7-7,戸崎圭太,33.7,8,460(-10),2,(アルター),56,10,芝2400,本栖湖特別(1000万下),2015/10/10,10,10,-0.1,曇,良,"1,523.1",1,アルバート ,2:25.1,36.9-34.6,3.8
2札幌4,6-6-7-4,モレイラ,34.1,3,470(-2),3,(シュヴァルグラン),57,5,芝2000,3歳上500万下,2015/08/30,8,16,-0.4,晴,良,750.0,1,アルバート ,1:59.7,35.5-35.1,4.7
2函館5,11-10-12-12,丸山元気,36.6,6,472(-2),1,ノーブルリーズン,57,10,芝1800,3歳上500万下,2015/07/25,9,14,0.9,曇,重, ,7,アルバート ,1:50.7,35.2-37.3,3.4
1函館4,10-10-9-9,丸山元気,35.7,4,474(+16),2,シベリアンタイガー,57,4,芝1800,奥尻特別(500万下),2015/06/28,10,12,0.3,雨,重,430.0,2,アルバート ,1:50.8,36.0-36.7,3.6
1中山4,10-10-8-8,ベリー,33.8,7,458(-2),2,オメガキングティー,56,10,芝1800,初咲賞(1000万下),2015/01/11,10,12,0.4,晴,良, ,6,アルバート ,1:48.3,37.3-34.1,3.8
5東京1,7-9-8,ムーア,33.4,6,460(+2),3,アデイインザライフ,55,7,芝1800,3歳上1000万下,2014/11/08,8,11,0.2,曇,良,260.0,3,アルバート ,1:48.5,36.8-33.7,7.4
4東京7,5-6-5,ベリー,34.1,7,458(0),6,(ルミナスウォリアー),55,14,芝2000,3歳上500万下,2014/10/26,6,17,-0.2,曇,良,750.0,1,アルバート ,2:00.2,36.7-34.5,16.3
2東京12,9-8,戸崎圭太,33.8,2,458(-4),6,クラリティシチー,56,3,芝1600,3歳500万下,2014/06/01,6,18,0.8,晴,良, ,7,アルバート ,1:34.4,35.4-33.8,15.4
1東京1,13-13,石橋脩,36.7,7,462(-10),3,レッドアルヴィス,56,13,ダ1600,3歳500万下,2014/02/01,7,15,0.5,晴,良,72.0,5,アルバート ,1:39.5,35.5-36.9,6.4
1中山7,4-4-4-3,戸崎圭太,37.1,1,472(+8),12,プレイアンドリアル,56,2,芝2000,京成杯(G3),2014/01/19,11,16,0.7,晴,良, ,8,アルバート ,2:01.8,36.3-36.8,41.0
5東京8,12-12,ムーア,34.2,1,464(-4),2,ショウナンワダチ,55,2,芝1600,ベゴニア賞(500万下),2013/11/24,7,18,0.4,晴,良, ,6,アルバート ,1:35.9,35.6-34.6,4.7
5東京2,6-7-7,戸崎圭太,34.9,5,468(-2),4,ピオネロ,55,10,芝1800,百日草特別(500万下),2013/11/03,9,16,0.1,晴,良,246.0,3,アルバート ,1:47.6,35.5-35.4,9.2
4東京4,8-8-7,石橋脩,34.5,8,470(-2),5,(アンジュデュバン),55,10,芝1800,2歳未勝利,2013/10/13,3,10,0.0,晴,良,500.0,1,アルバート ,1:49.0,36.4-35.1,10.3
,,,,,,,,,,,,,,,,,,,,オブセッション ,,,
5阪神1,6-6,ルメール,33.5,5,510(-6),2,(ダノンフォーチュン),55,5,芝1800,シクラメン賞(500万下),2017/12/02,9,7,-0.7,晴,良,"1,016.8",1,オブセッション ,1:45.6,34.9-34.5,3.2
,,,,,,,,,,,,,,,,,,,,ヴェルテアシャフト ,,,
,,,,,,,,,,,,,,,,,,,,キタサンブラック ,,,
5東京8,1-1-1-1,武豊,35.3,2,542(0),1,シュヴァルグラン,57,4,芝2400,ジャパンC(G1),2017/11/26,11,17,0.2,晴,良,"7,552.2",3,キタサンブラック ,2:23.9,36.3-35.1,2.1
4東京9,11-5-2,武豊,38.5,4,542(0),1,(サトノクラウン),58,7,芝2000,天皇賞(秋)(G1),2017/10/29,11,18,0.0,雨,不,"15,382.2",1,キタサンブラック ,2:08.3,38.6-38.7,3.1
3阪神8,3-3-2-2,武豊,36.9,8,542(+6),1,サトノクラウン,58,10,芝2200,宝塚記念(G1),2017/06/25,11,11,1.3,曇,稍, ,9,キタサンブラック ,2:12.7,35.2-35.7,1.4
3京都4,2-2-2-1,武豊,35.3,2,536(-4),1,(シュヴァルグラン),58,3,芝3200,天皇賞(春)(G1),2017/04/30,11,17,-0.2,晴,良,"15,365.4",1,キタサンブラック ,3:12.5,35.6-35.5,2.2
2阪神4,4-3-3-2,武豊,34.3,4,540(+4),1,(ステファノス),57,5,芝2000,大阪杯(G1),2017/04/02,11,14,-0.1,晴,良,"12,298.2",1,キタサンブラック ,1:58.9,35.5-35.3,2.4
5中山9,2-2-2-2,武豊,35.8,1,536(0),2,サトノダイヤモンド,57,1,芝2500,有馬記念(G1),2016/12/25,10,16,0.0,晴,良,"12,097.2",2,キタサンブラック ,2:32.6,30.1-35.9,2.7
5東京8,1-1-1-1,武豊,34.7,1,536(-2),1,(サウンズオブアース),57,1,芝2400,ジャパンC(G1),2016/11/27,11,17,-0.4,小雨,良,"30,373.8",1,キタサンブラック ,2:25.8,37.2-34.7,3.8
4京都3,2-2-2-2,武豊,33.6,1,538(+2),1,(アドマイヤデウス),58,1,芝2400,京都大賞典(G2),2016/10/10,11,10,0.0,晴,良,"6,770.0",1,キタサンブラック ,2:25.5,36.2-33.7,1.8
3阪神8,1-1-1-1,武豊,36.8,2,536(+12),2,マリアライト,58,3,芝2200,宝塚記念(G1),2016/06/26,11,17,0.0,晴,稍,"3,851.6",3,キタサンブラック ,2:12.8,34.7-36.8,5.0
3京都4,1-1-1-1,武豊,35.0,1,524(0),2,(カレンミロティック),58,1,芝3200,天皇賞(春)(G1),2016/05/01,11,18,0.0,晴,良,"15,378.0",1,キタサンブラック ,3:15.3,37.5-35.0,4.5
2阪神4,1-1-1-1,武豊,33.6,6,524(-2),5,アンビシャス,58,7,芝2000,産経大阪杯(G2),2016/04/03,11,11,0.0,曇,良,"2,722.4",2,キタサンブラック ,1:59.3,36.8-33.6,6.2
5中山8,1-1-1-1,横山典弘,35.1,6,526(-4),4,ゴールドアクター,55,11,芝2500,有馬記念(G1),2015/12/27,10,16,0.1,曇,良,"6,348.6",3,キタサンブラック ,2:33.1,30.9-35.0,8.4
4京都7,5-5-10-8,北村宏司,35.0,2,530(-2),5,(リアルスティール),57,4,芝3000,菊花賞(G1),2015/10/25,11,18,0.0,晴,良,"14,466.9",1,キタサンブラック ,3:03.9,35.4-35.4,13.4
4中山5,2-2-2-1,北村宏司,34.9,7,532(+12),6,(ミュゼエイリアン),56,13,芝2200,朝日セントライト記念(G2),2015/09/21,11,15,-0.1,晴,良,"5,307.8",1,キタサンブラック ,2:13.8,36.4-35.0,12.5
2東京12,2-2-2-2,北村宏司,36.8,8,520(+10),6,ドゥラメンテ,57,17,芝2400,東京優駿(G1),2015/05/31,10,18,2.3,晴,良, ,14,キタサンブラック ,2:25.5,35.4-34.6,20.7
3中山8,2-2-2-2,浜中俊,35.2,4,510(+6),4,ドゥラメンテ,57,7,芝2000,皐月賞(G1),2015/04/19,11,15,0.6,曇,良,"2,830.0",3,キタサンブラック ,1:58.8,35.2-34.7,9.7
2中山8,2-2-2-1,北村宏司,34.4,1,504(0),5,(リアルスティール),56,1,芝1800,フジTVスプリングS(G2),2015/03/22,11,12,0.0,晴,良,"5,284.0",1,キタサンブラック ,1:49.1,36.7-34.5,12.3
1東京8,2-2-2,北村宏司,34.7,5,504(-6),9,(サトノラーゼン),56,7,芝2000,3歳500万下,2015/02/22,7,14,-0.5,曇,良,720.0,1,キタサンブラック ,2:01.4,35.5-36.8,48.4
,,,,,,,,,,,,,,,,,,,,ミツバ ,,,
4中京2,12-12-11-11,松山弘平,35.6,2,472(+10),12,ゴールドドリーム,57,3,ダ1800,チャンピオンズC(G1),2017/12/03,11,15,0.4,晴,良, ,6,ミツバ ,1:50.5,36.2-36.2,40.4
大井,3-4-2-2,松山弘平,37.8,4,462(-6),7,サウンドトゥルー,57,5,ダ2000,JBCクラシック競走(G1),2017/11/03,9,13,0.2,晴,重,"1,600.0",3,ミツバ ,2:04.7,36.7-37.8,26.4
4阪神8,13-13-14-12,松山弘平,36.9,6,468(+5),2,メイショウスミトモ,57.5,12,ダ2000,シリウスS(G3),2017/09/30,11,16,0.8,晴,良, ,8,ミツバ ,2:04.7,35.6-37.7,5.0
盛岡,6-6-5-5,松山弘平,36.3,2,463(-5),1,(ピオネロ),54,2,ダ2000,マーキュリーC(G3),2017/07/17,9,14,-0.1,曇,稍,"2,300.0",1,ミツバ ,2:02.1, ,2.3
2東京6,9-9-8-3,松山弘平,36.0,1,468(0),1,(キクノソル),56.5,2,ダ2100,ブリリアントS(OP),2017/05/07,10,16,-0.3,曇,良,"2,235.0",1,ミツバ ,2:10.3,29.3-36.2,4.0
2阪神7,15-15-15-16,横山典弘,36.0,2,468(+3),2,モルトベーネ,56,3,ダ1800,アンタレスS(G3),2017/04/15,11,16,0.7,晴,良, ,11,ミツバ ,1:50.6,36.3-36.6,4.2
川崎,2-2-2-2,横山典弘,38.9,6,465(-3),3,オールブラッシュ,57,7,ダ2100,川崎記念【指定交流】(G1),2017/02/01,11,12,0.9,晴,良,600.0,4,ミツバ ,2:15.5,30.8-38.2,6.0
5阪神6,8-8-6-3,横山典弘,36.6,1,468(+8),1,(オリオンザジャパン),57,1,ダ2000,ベテルギウスS(OP),2016/12/18,10,10,-0.4,晴,良,"2,223.1",1,ミツバ ,2:03.6,36.0-37.1,1.8
4東京7,1-1-1-1,横山典弘,38.7,8,460(+2),3,(オリオンザジャパン),54,16,ダ2100,ブラジルC(OP),2016/10/23,11,16,-0.3,曇,良,"2,234.3",1,ミツバ ,2:08.9,29.9-38.7,7.1
4阪神7,10-10-9-8,松山弘平,35.8,8,458(-2),5,マスクゾロ,54,11,ダ2000,シリウスS(G3),2016/10/01,11,11,0.4,晴,稍,540.0,4,ミツバ ,2:02.1,35.3-36.4,5.2
4阪神3,10-11-9-7,松山弘平,36.3,4,460(0),2,(ダノンバトゥーラ),57,4,ダ1800,オークランドRCT(1600万下),2016/09/17,11,12,-0.4,曇,良,"1,847.3",1,ミツバ ,1:50.8,37.3-37.3,4.5
3中京3,11-11-5-6,松山弘平,36.9,5,460(0),1,ピオネロ,56,9,ダ1800,白川郷S(1600万下),2016/07/09,11,15,0.5,曇,不,270.0,4,ミツバ ,1:50.9,36.6-36.6,3.3
3阪神2,12-11-11-7,松山弘平,34.6,8,460(0),2,(レッドルグラン),57,16,ダ1800,加古川特別(1000万下),2016/06/05,10,16,-0.6,曇,重,"1,535.0",1,ミツバ ,1:49.3,37.0-35.4,3.3
2中山8,11-10-12-9,ルメール,37.8,3,460(+2),1,センチュリオン,57,5,ダ1800,韓国馬事会杯(1600万下),2016/03/21,10,15,1.1,曇,稍, ,6,ミツバ ,1:53.2,37.3-38.0,2.7
1阪神2,10-10-7-6,松山弘平,36.3,7,458(0),2,ラインルーフ,56,9,ダ1800,伊丹S(1600万下),2016/02/28,10,12,0.1,晴,良,737.2,2,ミツバ ,1:51.5,37.9-36.8,5.1
2京都1,12-12-12-12,ルメール,35.8,8,458(+8),5,キングノヨアケ,56,14,ダ1800,北山S(1600万下),2016/01/30,11,14,0.6,晴,重,270.0,4,ミツバ ,1:49.1,35.5-37.0,12.2
1京都1,7-7-6-7,岩田康誠,36.2,6,450(0),4,ミヤジタイガ,56,6,ダ1900,初夢S(1600万下),2016/01/05,9,10,0.3,曇,良,182.0,5,ミツバ ,1:58.7,31.2-36.5,8.6
5阪神1,14-14-15-14,ルメール,37.1,8,450(+6),2,(トラキチシャチョウ),55,14,ダ1800,赤穂特別(1000万下),2015/12/05,10,15,0.0,晴,良,"1,536.4",1,ミツバ ,1:52.4,36.9-39.0,4.0
4阪神9,13-13-11-7,鮫島克駿,37.7,5,444(-2),3,タマモネイヴィー,52,9,ダ1800,3歳上1000万下,2015/10/04,12,16,1.0,晴,良,160.0,4,ミツバ ,1:53.2,36.7-38.1,5.0
2札幌6,11-10-9-10,横山典弘,36.9,5,446(0),2,メイショウスミトモ,54,7,ダ1700,釧路湿原特別(1000万下),2015/09/06,12,13,0.3,晴,良,384.4,3,ミツバ ,1:44.7,29.9-37.5,4.9
2札幌1,4-4-4-2,ルメール,37.3,7,446(0),2,(ファインドヌーヴ),54,11,ダ1700,桑園特別(500万下),2015/08/22,12,13,-0.3,晴,良,"1,086.4",1,ミツバ ,1:44.7,30.1-37.9,3.0
1札幌1,5-4-3-2,ルメール,38.8,5,446(0),2,クラシコ,54,5,ダ1700,3歳上500万下,2015/08/01,9,12,0.1,晴,良,300.0,2,ミツバ ,1:45.6,29.4-39.1,3.5
2東京8,11-12,Ｍ．デム,36.2,4,446(+4),3,ダイワインパルス,56,6,ダ1600,3歳500万下,2015/05/17,6,14,0.6,晴,良,110.0,4,ミツバ ,1:38.1,35.4-36.9,5.1
3京都2,11-10,幸英明,36.3,8,442(-6),4,ミッキーシーガル,56,11,ダ1400,3歳500万下,2015/04/26,6,11,0.1,晴,良,180.0,3,ミツバ ,1:24.8,34.7-37.7,8.9
2阪神3,10-10,幸英明,36.2,5,448(0),3,リリーウイナー,56,7,ダ1400,3歳500万下,2015/04/04,5,13,0.2,晴,稍,180.0,3,ミツバ ,1:24.5,35.0-37.3,4.6
1阪神6,9-8,幸英明,36.8,8,448(+2),7,ショコラブラン,56,10,ダ1400,3歳500万下,2015/03/15,5,11,0.2,曇,良,290.0,2,ミツバ ,1:25.1,35.1-37.6,13.1
1小倉6,11-11-6-7,和田竜二,37.9,5,446(-2),7,ライドオンウインド,56,9,ダ1700,くすのき賞(500万下),2015/02/22,10,15,1.4,小雨,不, ,7,ミツバ ,1:45.1,29.3-37.0,22.4
1京都9,10-10,幸英明,35.6,6,448(0),4,ブルームーン,56,7,ダ1200,3歳500万下,2015/01/25,4,11,0.4,晴,重,72.0,5,ミツバ ,1:11.7,35.0-36.3,8.3
5阪神3,7-7,幸英明,36.8,2,448(0),4,メイショウワダイコ,55,2,ダ1200,2歳500万下,2014/12/13,7,9,0.3,晴,良,290.0,2,ミツバ ,1:12.9,35.1-37.5,9.0
5京都3,11-10,幸英明,36.5,4,448(+4),2,(エンデヴァー),55,7,ダ1200,2歳未勝利,2014/11/15,1,16,-0.4,晴,良,500.0,1,ミツバ ,1:14.1,35.9-38.2,6.1
4京都7,8-6,幸英明,36.4,6,444(-2),6,フィドゥーシア,55,11,ダ1200,2歳未勝利,2014/10/26,1,15,1.0,晴,良,130.0,3,ミツバ ,1:13.1,35.4-36.7,40.4
4京都2,9-7,福永祐一,38.0,3,446(-2),3,トウケイファルコン,55,5,ダ1200,2歳未勝利,2014/10/12,1,16,1.0,晴,良, ,7,ミツバ ,1:14.2,35.1-38.1,6.0
